SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_619,738712714,738712714,11315,vaccine_settings_619.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_619.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_619.csv,-1,0.5,routine,0.82177734375,1,0.17431640625,0.17431640625
sim_620,545545753,545545753,11315,vaccine_settings_620.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_620.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_620.csv,-1,0.5,routine,0.44677734375,1,0.79931640625,0.79931640625
sim_621,1318213597,1318213597,11315,vaccine_settings_621.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_621.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_621.csv,-1,0.5,routine,0.94677734375,1,0.29931640625,0.29931640625
sim_622,931879675,931879675,11315,vaccine_settings_622.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_622.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_622.csv,-1,0.5,routine,0.19677734375,1,0.04931640625,0.04931640625
sim_623,159211832,159211832,11315,vaccine_settings_623.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_623.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_623.csv,-1,0.5,routine,0.69677734375,1,0.54931640625,0.54931640625
sim_624,110920091,110920091,11315,vaccine_settings_624.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_624.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_624.csv,-1,0.5,routine,0.22802734375,1,0.89306640625,0.89306640625
sim_625,883587935,883587935,11315,vaccine_settings_625.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_625.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_625.csv,-1,0.5,routine,0.72802734375,1,0.39306640625,0.39306640625
sim_626,1269921857,1269921857,11315,vaccine_settings_626.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_626.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_626.csv,-1,0.5,routine,0.47802734375,1,0.14306640625,0.14306640625
sim_627,497254013,497254013,11315,vaccine_settings_627.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_627.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_627.csv,-1,0.5,routine,0.97802734375,1,0.64306640625,0.64306640625
sim_628,690420974,690420974,11315,vaccine_settings_628.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_628.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_628.csv,-1,0.5,routine,0.35302734375,1,0.26806640625,0.26806640625
sim_629,1463088817,1463088817,11315,vaccine_settings_629.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_629.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_629.csv,-1,0.5,routine,0.85302734375,1,0.76806640625,0.76806640625
sim_630,1076754896,1076754896,11315,vaccine_settings_630.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_630.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_630.csv,-1,0.5,routine,0.10302734375,1,0.51806640625,0.51806640625
sim_631,304087052,304087052,11315,vaccine_settings_631.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_631.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_631.csv,-1,0.5,routine,0.60302734375,1,0.01806640625,0.01806640625
sim_632,207503572,207503572,11315,vaccine_settings_632.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_632.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_632.csv,-1,0.5,routine,0.41552734375,1,0.70556640625,0.70556640625
sim_633,980171415,980171415,11315,vaccine_settings_633.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_633.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_633.csv,-1,0.5,routine,0.91552734375,1,0.20556640625,0.20556640625
sim_634,1366505337,1366505337,11315,vaccine_settings_634.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_634.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_634.csv,-1,0.5,routine,0.16552734375,1,0.45556640625,0.45556640625
sim_635,593837494,593837494,11315,vaccine_settings_635.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_635.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_635.csv,-1,0.5,routine,0.66552734375,1,0.95556640625,0.95556640625
sim_636,400670533,400670533,11315,vaccine_settings_636.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_636.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_636.csv,-1,0.5,routine,0.04052734375,1,0.08056640625,0.08056640625
sim_637,1173338376,1173338376,11315,vaccine_settings_637.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_637.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_637.csv,-1,0.5,routine,0.54052734375,1,0.58056640625,0.58056640625
sim_638,787004454,787004454,11315,vaccine_settings_638.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_638.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_638.csv,-1,0.5,routine,0.29052734375,1,0.83056640625,0.83056640625
sim_639,14336611,14336611,11315,vaccine_settings_639.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_639.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_639.csv,-1,0.5,routine,0.79052734375,1,0.33056640625,0.33056640625
sim_640,20373078,20373078,11315,vaccine_settings_640.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_640.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_640.csv,-1,0.5,routine,0.20849609375,1,0.10791015625,0.10791015625
sim_641,793040922,793040922,11315,vaccine_settings_641.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_641.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_641.csv,-1,0.5,routine,0.70849609375,1,0.60791015625,0.60791015625
sim_642,1179374844,1179374844,11315,vaccine_settings_642.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_642.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_642.csv,-1,0.5,routine,0.45849609375,1,0.85791015625,0.85791015625
sim_643,406707000,406707000,11315,vaccine_settings_643.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_643.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_643.csv,-1,0.5,routine,0.95849609375,1,0.35791015625,0.35791015625
sim_644,599873961,599873961,11315,vaccine_settings_644.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_644.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_644.csv,-1,0.5,routine,0.33349609375,1,0.73291015625,0.73291015625
sim_645,1372541805,1372541805,11315,vaccine_settings_645.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_645.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_645.csv,-1,0.5,routine,0.83349609375,1,0.23291015625,0.23291015625
sim_646,986207883,986207883,11315,vaccine_settings_646.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_646.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_646.csv,-1,0.5,routine,0.08349609375,1,0.48291015625,0.48291015625
sim_647,213540039,213540039,11315,vaccine_settings_647.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_647.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_647.csv,-1,0.5,routine,0.58349609375,1,0.98291015625,0.98291015625
sim_648,310123520,310123520,11315,vaccine_settings_648.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_648.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_648.csv,-1,0.5,routine,0.39599609375,1,0.29541015625,0.29541015625
sim_649,1082791363,1082791363,11315,vaccine_settings_649.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_649.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_649.csv,-1,0.5,routine,0.89599609375,1,0.79541015625,0.79541015625
sim_650,1469125285,1469125285,11315,vaccine_settings_650.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_650.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_650.csv,-1,0.5,routine,0.14599609375,1,0.54541015625,0.54541015625
sim_651,696457441,696457441,11315,vaccine_settings_651.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_651.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_651.csv,-1,0.5,routine,0.64599609375,1,0.04541015625,0.04541015625
sim_652,503290481,503290481,11315,vaccine_settings_652.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_652.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_652.csv,-1,0.5,routine,0.02099609375,1,0.92041015625,0.92041015625
sim_653,1275958324,1275958324,11315,vaccine_settings_653.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_653.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_653.csv,-1,0.5,routine,0.52099609375,1,0.42041015625,0.42041015625
sim_654,889624402,889624402,11315,vaccine_settings_654.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_654.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_654.csv,-1,0.5,routine,0.27099609375,1,0.17041015625,0.17041015625
sim_655,116956559,116956559,11315,vaccine_settings_655.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_655.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_655.csv,-1,0.5,routine,0.77099609375,1,0.67041015625,0.67041015625
sim_656,165248299,165248299,11315,vaccine_settings_656.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_656.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_656.csv,-1,0.5,routine,0.30224609375,1,0.76416015625,0.76416015625
sim_657,937916143,937916143,11315,vaccine_settings_657.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_657.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_657.csv,-1,0.5,routine,0.80224609375,1,0.26416015625,0.26416015625
sim_658,1324250064,1324250064,11315,vaccine_settings_658.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_658.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_658.csv,-1,0.5,routine,0.05224609375,1,0.01416015625,0.01416015625
sim_659,551582221,551582221,11315,vaccine_settings_659.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_659.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_659.csv,-1,0.5,routine,0.55224609375,1,0.51416015625,0.51416015625
sim_660,744749182,744749182,11315,vaccine_settings_660.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_660.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_660.csv,-1,0.5,routine,0.17724609375,1,0.38916015625,0.38916015625
sim_661,1517417025,1517417025,11315,vaccine_settings_661.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_661.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_661.csv,-1,0.5,routine,0.67724609375,1,0.88916015625,0.88916015625
sim_662,1131083103,1131083103,11315,vaccine_settings_662.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_662.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_662.csv,-1,0.5,routine,0.42724609375,1,0.63916015625,0.63916015625
sim_663,358415260,358415260,11315,vaccine_settings_663.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_663.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_663.csv,-1,0.5,routine,0.92724609375,1,0.13916015625,0.13916015625
sim_664,261831779,261831779,11315,vaccine_settings_664.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_664.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_664.csv,-1,0.5,routine,0.11474609375,1,0.57666015625,0.57666015625
sim_665,1034499623,1034499623,11315,vaccine_settings_665.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_665.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_665.csv,-1,0.5,routine,0.61474609375,1,0.07666015625,0.07666015625
sim_666,1420833545,1420833545,11315,vaccine_settings_666.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_666.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_666.csv,-1,0.5,routine,0.36474609375,1,0.32666015625,0.32666015625
sim_667,648165701,648165701,11315,vaccine_settings_667.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_667.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_667.csv,-1,0.5,routine,0.86474609375,1,0.82666015625,0.82666015625
sim_668,454998740,454998740,11315,vaccine_settings_668.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_668.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_668.csv,-1,0.5,routine,0.48974609375,1,0.20166015625,0.20166015625
sim_669,1227666584,1227666584,11315,vaccine_settings_669.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_669.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_669.csv,-1,0.5,routine,0.98974609375,1,0.70166015625,0.70166015625
sim_670,841332662,841332662,11315,vaccine_settings_670.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_670.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_670.csv,-1,0.5,routine,0.23974609375,1,0.95166015625,0.95166015625
sim_671,68664819,68664819,11315,vaccine_settings_671.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_671.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_671.csv,-1,0.5,routine,0.73974609375,1,0.45166015625,0.45166015625
sim_672,92810689,92810689,11315,vaccine_settings_672.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_672.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_672.csv,-1,0.5,routine,0.44287109375,1,0.52978515625,0.52978515625
sim_673,865478532,865478532,11315,vaccine_settings_673.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_673.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_673.csv,-1,0.5,routine,0.94287109375,1,0.02978515625,0.02978515625
sim_674,1251812454,1251812454,11315,vaccine_settings_674.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_674.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_674.csv,-1,0.5,routine,0.19287109375,1,0.27978515625,0.27978515625
sim_675,479144610,479144610,11315,vaccine_settings_675.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_675.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_675.csv,-1,0.5,routine,0.69287109375,1,0.77978515625,0.77978515625
sim_676,672311571,672311571,11315,vaccine_settings_676.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_676.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_676.csv,-1,0.5,routine,0.06787109375,1,0.15478515625,0.15478515625
sim_677,1444979415,1444979415,11315,vaccine_settings_677.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_677.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_677.csv,-1,0.5,routine,0.56787109375,1,0.65478515625,0.65478515625
sim_678,1058645493,1058645493,11315,vaccine_settings_678.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_678.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_678.csv,-1,0.5,routine,0.31787109375,1,0.90478515625,0.90478515625
sim_679,285977650,285977650,11315,vaccine_settings_679.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_679.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_679.csv,-1,0.5,routine,0.81787109375,1,0.40478515625,0.40478515625
sim_680,382561130,382561130,11315,vaccine_settings_680.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_680.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_680.csv,-1,0.5,routine,0.13037109375,1,0.84228515625,0.84228515625
sim_681,1155228974,1155228974,11315,vaccine_settings_681.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_681.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_681.csv,-1,0.5,routine,0.63037109375,1,0.34228515625,0.34228515625
sim_682,1541562895,1541562895,11315,vaccine_settings_682.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_682.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_682.csv,-1,0.5,routine,0.38037109375,1,0.09228515625,0.09228515625
sim_683,768895052,768895052,11315,vaccine_settings_683.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_683.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_683.csv,-1,0.5,routine,0.88037109375,1,0.59228515625,0.59228515625
sim_684,575728091,575728091,11315,vaccine_settings_684.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_684.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_684.csv,-1,0.5,routine,0.25537109375,1,0.46728515625,0.46728515625
sim_685,1348395934,1348395934,11315,vaccine_settings_685.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_685.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_685.csv,-1,0.5,routine,0.75537109375,1,0.96728515625,0.96728515625
sim_686,962062013,962062013,11315,vaccine_settings_686.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_686.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_686.csv,-1,0.5,routine,0.00537109375,1,0.71728515625,0.71728515625
sim_687,189394169,189394169,11315,vaccine_settings_687.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_687.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_687.csv,-1,0.5,routine,0.50537109375,1,0.21728515625,0.21728515625
sim_688,141102429,141102429,11315,vaccine_settings_688.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_688.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_688.csv,-1,0.5,routine,0.03662109375,1,0.37353515625,0.37353515625
sim_689,913770272,913770272,11315,vaccine_settings_689.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_689.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_689.csv,-1,0.5,routine,0.53662109375,1,0.87353515625,0.87353515625
sim_690,1300104194,1300104194,11315,vaccine_settings_690.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_690.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_690.csv,-1,0.5,routine,0.28662109375,1,0.62353515625,0.62353515625
