NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_0645,sim_645,1372541805,1372541805,11315,vaccine_settings_645.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_645.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_645.csv,-1,0.5,routine,0.83349609375,1,0.23291015625,0.23291015625
sim_0646,sim_646,986207883,986207883,11315,vaccine_settings_646.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_646.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_646.csv,-1,0.5,routine,0.08349609375,1,0.48291015625,0.48291015625
sim_0647,sim_647,213540039,213540039,11315,vaccine_settings_647.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_647.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_647.csv,-1,0.5,routine,0.58349609375,1,0.98291015625,0.98291015625
sim_0648,sim_648,310123520,310123520,11315,vaccine_settings_648.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_648.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_648.csv,-1,0.5,routine,0.39599609375,1,0.29541015625,0.29541015625
sim_0649,sim_649,1082791363,1082791363,11315,vaccine_settings_649.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_649.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_649.csv,-1,0.5,routine,0.89599609375,1,0.79541015625,0.79541015625
sim_0650,sim_650,1469125285,1469125285,11315,vaccine_settings_650.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_650.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_650.csv,-1,0.5,routine,0.14599609375,1,0.54541015625,0.54541015625
sim_0651,sim_651,696457441,696457441,11315,vaccine_settings_651.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_651.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_651.csv,-1,0.5,routine,0.64599609375,1,0.04541015625,0.04541015625
sim_0652,sim_652,503290481,503290481,11315,vaccine_settings_652.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_652.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_652.csv,-1,0.5,routine,0.02099609375,1,0.92041015625,0.92041015625
sim_0653,sim_653,1275958324,1275958324,11315,vaccine_settings_653.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_653.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_653.csv,-1,0.5,routine,0.52099609375,1,0.42041015625,0.42041015625
sim_0654,sim_654,889624402,889624402,11315,vaccine_settings_654.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_654.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_654.csv,-1,0.5,routine,0.27099609375,1,0.17041015625,0.17041015625
sim_0655,sim_655,116956559,116956559,11315,vaccine_settings_655.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_655.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_655.csv,-1,0.5,routine,0.77099609375,1,0.67041015625,0.67041015625
sim_0720,sim_720,177321234,177321234,11315,vaccine_settings_720.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_720.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_720.csv,-1,0.5,routine,0.16943359375,1,0.69384765625,0.69384765625
sim_0721,sim_721,949989078,949989078,11315,vaccine_settings_721.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_721.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_721.csv,-1,0.5,routine,0.66943359375,1,0.19384765625,0.19384765625
sim_0722,sim_722,1336322999,1336322999,11315,vaccine_settings_722.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_722.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_722.csv,-1,0.5,routine,0.41943359375,1,0.44384765625,0.44384765625
sim_0723,sim_723,563655156,563655156,11315,vaccine_settings_723.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_723.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_723.csv,-1,0.5,routine,0.91943359375,1,0.94384765625,0.94384765625
sim_0728,sim_728,273904715,273904715,11315,vaccine_settings_728.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_728.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_728.csv,-1,0.5,routine,0.48193359375,1,0.88134765625,0.88134765625
sim_0729,sim_729,1046572558,1046572558,11315,vaccine_settings_729.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_729.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_729.csv,-1,0.5,routine,0.98193359375,1,0.38134765625,0.38134765625
sim_0730,sim_730,1432906480,1432906480,11315,vaccine_settings_730.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_730.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_730.csv,-1,0.5,routine,0.23193359375,1,0.13134765625,0.13134765625
sim_0731,sim_731,660238636,660238636,11315,vaccine_settings_731.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_731.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_731.csv,-1,0.5,routine,0.73193359375,1,0.63134765625,0.63134765625
sim_0732,sim_732,467071675,467071675,11315,vaccine_settings_732.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_732.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_732.csv,-1,0.5,routine,0.10693359375,1,0.25634765625,0.25634765625
sim_0733,sim_733,1239739519,1239739519,11315,vaccine_settings_733.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_733.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_733.csv,-1,0.5,routine,0.60693359375,1,0.75634765625,0.75634765625
sim_0734,sim_734,853405597,853405597,11315,vaccine_settings_734.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_734.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_734.csv,-1,0.5,routine,0.35693359375,1,0.50634765625,0.50634765625
sim_0735,sim_735,80737754,80737754,11315,vaccine_settings_735.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_735.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_735.csv,-1,0.5,routine,0.85693359375,1,0.00634765625,0.00634765625
sim_0756,sim_756,684384506,684384506,11315,vaccine_settings_756.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_756.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_756.csv,-1,0.5,routine,0.06005859375,1,0.55322265625,0.55322265625
sim_0757,sim_757,1457052350,1457052350,11315,vaccine_settings_757.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_757.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_757.csv,-1,0.5,routine,0.56005859375,1,0.05322265625,0.05322265625
sim_0758,sim_758,1070718428,1070718428,11315,vaccine_settings_758.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_758.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_758.csv,-1,0.5,routine,0.31005859375,1,0.30322265625,0.30322265625
sim_0759,sim_759,298050585,298050585,11315,vaccine_settings_759.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_759.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_759.csv,-1,0.5,routine,0.81005859375,1,0.80322265625,0.80322265625
sim_0776,sim_776,301068818,301068818,11315,vaccine_settings_776.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_776.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_776.csv,-1,0.5,routine,0.31201171875,1,0.14501953125,0.14501953125
sim_0777,sim_777,1073736662,1073736662,11315,vaccine_settings_777.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_777.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_777.csv,-1,0.5,routine,0.81201171875,1,0.64501953125,0.64501953125
sim_0778,sim_778,1460070584,1460070584,11315,vaccine_settings_778.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_778.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_778.csv,-1,0.5,routine,0.06201171875,1,0.89501953125,0.89501953125
sim_0779,sim_779,687402740,687402740,11315,vaccine_settings_779.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_779.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_779.csv,-1,0.5,routine,0.56201171875,1,0.39501953125,0.39501953125
sim_0780,sim_780,494235779,494235779,11315,vaccine_settings_780.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_780.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_780.csv,-1,0.5,routine,0.18701171875,1,0.52001953125,0.52001953125
sim_0781,sim_781,1266903623,1266903623,11315,vaccine_settings_781.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_781.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_781.csv,-1,0.5,routine,0.68701171875,1,0.02001953125,0.02001953125
sim_0782,sim_782,880569701,880569701,11315,vaccine_settings_782.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_782.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_782.csv,-1,0.5,routine,0.43701171875,1,0.27001953125,0.27001953125
sim_0783,sim_783,107901858,107901858,11315,vaccine_settings_783.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_783.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_783.csv,-1,0.5,routine,0.93701171875,1,0.77001953125,0.77001953125
sim_0800,sim_800,83755987,83755987,11315,vaccine_settings_800.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_800.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_800.csv,-1,0.5,routine,0.35888671875,1,0.91064453125,0.91064453125
sim_0801,sim_801,856423831,856423831,11315,vaccine_settings_801.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_801.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_801.csv,-1,0.5,routine,0.85888671875,1,0.41064453125,0.41064453125
sim_0802,sim_802,1242757753,1242757753,11315,vaccine_settings_802.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_802.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_802.csv,-1,0.5,routine,0.10888671875,1,0.16064453125,0.16064453125
sim_0803,sim_803,470089909,470089909,11315,vaccine_settings_803.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_803.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_803.csv,-1,0.5,routine,0.60888671875,1,0.66064453125,0.66064453125
sim_0808,sim_808,373506429,373506429,11315,vaccine_settings_808.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_808.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_808.csv,-1,0.5,routine,0.04638671875,1,0.72314453125,0.72314453125
sim_0809,sim_809,1146174272,1146174272,11315,vaccine_settings_809.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_809.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_809.csv,-1,0.5,routine,0.54638671875,1,0.22314453125,0.22314453125
sim_0810,sim_810,1532508194,1532508194,11315,vaccine_settings_810.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_810.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_810.csv,-1,0.5,routine,0.29638671875,1,0.47314453125,0.47314453125
sim_0811,sim_811,759840351,759840351,11315,vaccine_settings_811.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_811.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_811.csv,-1,0.5,routine,0.79638671875,1,0.97314453125,0.97314453125
sim_0820,sim_820,711548610,711548610,11315,vaccine_settings_820.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_820.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_820.csv,-1,0.5,routine,0.26513671875,1,0.56689453125,0.56689453125
sim_0821,sim_821,1484216454,1484216454,11315,vaccine_settings_821.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_821.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_821.csv,-1,0.5,routine,0.76513671875,1,0.06689453125,0.06689453125
sim_0822,sim_822,1097882532,1097882532,11315,vaccine_settings_822.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_822.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_822.csv,-1,0.5,routine,0.01513671875,1,0.31689453125,0.31689453125
sim_0823,sim_823,325214689,325214689,11315,vaccine_settings_823.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_823.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_823.csv,-1,0.5,routine,0.51513671875,1,0.81689453125,0.81689453125
sim_0824,sim_824,228631208,228631208,11315,vaccine_settings_824.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_824.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_824.csv,-1,0.5,routine,0.45263671875,1,0.37939453125,0.37939453125
sim_0825,sim_825,1001299052,1001299052,11315,vaccine_settings_825.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_825.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_825.csv,-1,0.5,routine,0.95263671875,1,0.87939453125,0.87939453125
sim_0826,sim_826,1387632973,1387632973,11315,vaccine_settings_826.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_826.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_826.csv,-1,0.5,routine,0.20263671875,1,0.62939453125,0.62939453125
sim_0827,sim_827,614965130,614965130,11315,vaccine_settings_827.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_827.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_827.csv,-1,0.5,routine,0.70263671875,1,0.12939453125,0.12939453125
sim_0828,sim_828,421798169,421798169,11315,vaccine_settings_828.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_828.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_828.csv,-1,0.5,routine,0.07763671875,1,0.75439453125,0.75439453125
sim_0829,sim_829,1194466012,1194466012,11315,vaccine_settings_829.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_829.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_829.csv,-1,0.5,routine,0.57763671875,1,0.25439453125,0.25439453125
sim_0830,sim_830,808132091,808132091,11315,vaccine_settings_830.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_830.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_830.csv,-1,0.5,routine,0.32763671875,1,0.00439453125,0.00439453125
sim_0831,sim_831,35464247,35464247,11315,vaccine_settings_831.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_831.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_831.csv,-1,0.5,routine,0.82763671875,1,0.50439453125,0.50439453125
sim_0832,sim_832,47537182,47537182,11315,vaccine_settings_832.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_832.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_832.csv,-1,0.5,routine,0.47607421875,1,0.02783203125,0.02783203125
sim_0833,sim_833,820205026,820205026,11315,vaccine_settings_833.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_833.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_833.csv,-1,0.5,routine,0.97607421875,1,0.52783203125,0.52783203125
sim_0834,sim_834,1206538948,1206538948,11315,vaccine_settings_834.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_834.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_834.csv,-1,0.5,routine,0.22607421875,1,0.77783203125,0.77783203125
sim_0835,sim_835,433871104,433871104,11315,vaccine_settings_835.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_835.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_835.csv,-1,0.5,routine,0.72607421875,1,0.27783203125,0.27783203125
sim_0836,sim_836,627038065,627038065,11315,vaccine_settings_836.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_836.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_836.csv,-1,0.5,routine,0.10107421875,1,0.65283203125,0.65283203125
sim_0837,sim_837,1399705908,1399705908,11315,vaccine_settings_837.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_837.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_837.csv,-1,0.5,routine,0.60107421875,1,0.15283203125,0.15283203125
sim_0838,sim_838,1013371987,1013371987,11315,vaccine_settings_838.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_838.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_838.csv,-1,0.5,routine,0.35107421875,1,0.40283203125,0.40283203125
sim_0839,sim_839,240704143,240704143,11315,vaccine_settings_839.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_839.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_839.csv,-1,0.5,routine,0.85107421875,1,0.90283203125,0.90283203125
sim_0840,sim_840,337287624,337287624,11315,vaccine_settings_840.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_840.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_840.csv,-1,0.5,routine,0.16357421875,1,0.34033203125,0.34033203125
sim_0841,sim_841,1109955467,1109955467,11315,vaccine_settings_841.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_841.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_841.csv,-1,0.5,routine,0.66357421875,1,0.84033203125,0.84033203125
sim_0842,sim_842,1496289389,1496289389,11315,vaccine_settings_842.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_842.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_842.csv,-1,0.5,routine,0.41357421875,1,0.59033203125,0.59033203125
sim_0843,sim_843,723621545,723621545,11315,vaccine_settings_843.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_843.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_843.csv,-1,0.5,routine,0.91357421875,1,0.09033203125,0.09033203125
sim_0844,sim_844,530454584,530454584,11315,vaccine_settings_844.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_844.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_844.csv,-1,0.5,routine,0.28857421875,1,0.96533203125,0.96533203125
sim_0845,sim_845,1303122428,1303122428,11315,vaccine_settings_845.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_845.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_845.csv,-1,0.5,routine,0.78857421875,1,0.46533203125,0.46533203125
sim_0846,sim_846,916788506,916788506,11315,vaccine_settings_846.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_846.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_846.csv,-1,0.5,routine,0.03857421875,1,0.21533203125,0.21533203125
